UTC_Year, UTC_Month, UTC_Day, UTC_Hour, Year, Month, Day, Hour, Load(MW)
'2021', '1', '5', '5', '2021', '1', '5', '1', '78.62134454487335'
'2021', '1', '5', '6', '2021', '1', '5', '2', '72.93920290429901'
'2021', '1', '5', '7', '2021', '1', '5', '3', '82.68924140119361'
'2021', '1', '5', '8', '2021', '1', '5', '4', '94.93785008589016'
'2021', '1', '5', '9', '2021', '1', '5', '5', '86.8862778402542'
'2021', '1', '5', '10', '2021', '1', '5', '6', '85.85316117833156'
'2021', '1', '5', '11', '2021', '1', '5', '7', '86.21188224149915'
'2021', '1', '5', '12', '2021', '1', '5', '8', '94.9985916287601'
'2021', '1', '5', '13', '2021', '1', '5', '9', '91.07409002340474'
'2021', '1', '5', '14', '2021', '1', '5', '10', '98.99670093279138'
'2021', '1', '5', '15', '2021', '1', '5', '11', '109.35656523707084'
'2021', '1', '5', '16', '2021', '1', '5', '12', '128.2396420022118'
'2021', '1', '5', '17', '2021', '1', '5', '13', '135.75638565155742'
'2021', '1', '5', '18', '2021', '1', '5', '14', '142.9051839818254'
'2021', '1', '5', '19', '2021', '1', '5', '15', '134.40964428869404'
'2021', '1', '5', '20', '2021', '1', '5', '16', '119.68773185629692'
'2021', '1', '5', '21', '2021', '1', '5', '17', '117.38474263076107'
'2021', '1', '5', '22', '2021', '1', '5', '18', '136.77720330559998'
'2021', '1', '5', '23', '2021', '1', '5', '19', '123.56191933850664'
'2021', '1', '6', '0', '2021', '1', '5', '20', '119.76720236875249'
'2021', '1', '6', '1', '2021', '1', '5', '21', '126.32919611151365'
'2021', '1', '6', '2', '2021', '1', '5', '22', '137.9394595502629'
'2021', '1', '6', '3', '2021', '1', '5', '23', '148.02800028676472'
'2021', '1', '6', '4', '2021', '1', '6', '0', '158.9461650093559'
'2021', '1', '6', '5', '2021', '1', '6', '1', '172.6349607798304'
'2021', '1', '6', '6', '2021', '1', '6', '2', '174.36856184510205'
'2021', '1', '6', '7', '2021', '1', '6', '3', '181.58863851649298'
'2021', '1', '6', '8', '2021', '1', '6', '4', '185.48434926249283'
'2021', '1', '6', '9', '2021', '1', '6', '5', '180.64161490973058'
'2021', '1', '6', '10', '2021', '1', '6', '6', '178.70452116862572'
'2021', '1', '6', '11', '2021', '1', '6', '7', '173.28065869353202'
'2021', '1', '6', '12', '2021', '1', '6', '8', '171.52436036826356'
'2021', '1', '6', '13', '2021', '1', '6', '9', '168.3918030612197'
'2021', '1', '6', '14', '2021', '1', '6', '10', '154.81369836166544'
'2021', '1', '6', '15', '2021', '1', '6', '11', '161.4966717684773'
'2021', '1', '6', '16', '2021', '1', '6', '12', '159.72100250579786'
'2021', '1', '6', '17', '2021', '1', '6', '13', '162.33607905628944'
'2021', '1', '6', '18', '2021', '1', '6', '14', '168.7607732976206'
'2021', '1', '6', '19', '2021', '1', '6', '15', '152.74746503782023'
'2021', '1', '6', '20', '2021', '1', '6', '16', '145.5802181957322'
'2021', '1', '6', '21', '2021', '1', '6', '17', '141.14335110301099'
'2021', '1', '6', '22', '2021', '1', '6', '18', '132.60169013032947'
'2021', '1', '6', '23', '2021', '1', '6', '19', '141.36165849288156'
'2021', '1', '7', '0', '2021', '1', '6', '20', '141.3831817566716'
'2021', '1', '7', '1', '2021', '1', '6', '21', '146.84394125540538'
'2021', '1', '7', '2', '2021', '1', '6', '22', '140.09178592926833'
'2021', '1', '7', '3', '2021', '1', '6', '23', '132.34341096484883'
'2021', '1', '7', '4', '2021', '1', '7', '0', '141.53580126354657'
'2021', '1', '7', '5', '2021', '1', '7', '1', '146.0322067353233'
'2021', '1', '7', '6', '2021', '1', '7', '2', '154.55541919618483'
'2021', '1', '7', '7', '2021', '1', '7', '3', '173.8187402882834'
'2021', '1', '7', '8', '2021', '1', '7', '4', '174.9594732691563'
'2021', '1', '7', '9', '2021', '1', '7', '5', '170.69786703872552'
'2021', '1', '7', '10', '2021', '1', '7', '6', '167.45092895839733'
'2021', '1', '7', '11', '2021', '1', '7', '7', '169.05133735878636'
'2021', '1', '7', '12', '2021', '1', '7', '8', '161.27067749868172'
'2021', '1', '7', '13', '2021', '1', '7', '9', '163.76737609832804'
'2021', '1', '7', '14', '2021', '1', '7', '10', '161.2448495821337'
'2021', '1', '7', '15', '2021', '1', '7', '11', '164.6283066499302'
'2021', '1', '7', '16', '2021', '1', '7', '12', '163.4660504052673'
'2021', '1', '7', '17', '2021', '1', '7', '13', '155.07197752714615'
'2021', '1', '7', '18', '2021', '1', '7', '14', '158.56735556665095'
'2021', '1', '7', '19', '2021', '1', '7', '15', '159.14294913543637'
'2021', '1', '7', '20', '2021', '1', '7', '16', '162.82035249156564'
'2021', '1', '7', '21', '2021', '1', '7', '17', '165.88526525526936'
'2021', '1', '7', '22', '2021', '1', '7', '18', '162.0455149951237'
'2021', '1', '7', '23', '2021', '1', '7', '19', '156.87993168551066'
'2021', '1', '8', '0', '2021', '1', '7', '20', '161.52895666416242'
'2021', '1', '8', '1', '2021', '1', '7', '21', '161.65809624690274'
'2021', '1', '8', '2', '2021', '1', '7', '22', '166.20667932786753'
'2021', '1', '8', '3', '2021', '1', '7', '23', '163.9180389448584'
'2021', '1', '8', '4', '2021', '1', '8', '0', '162.0455149951237'
'2021', '1', '8', '5', '2021', '1', '8', '1', '167.72765663569803'
'2021', '1', '8', '6', '2021', '1', '8', '2', '166.82367955651574'
'2021', '1', '8', '7', '2021', '1', '8', '3', '165.14486498089153'
'2021', '1', '8', '8', '2021', '1', '8', '4', '166.36246676101456'
'2021', '1', '8', '9', '2021', '1', '8', '5', '164.11174831896892'
'2021', '1', '8', '10', '2021', '1', '8', '6', '165.351488313276'
'2021', '1', '8', '11', '2021', '1', '8', '7', '160.23756083675914'
'2021', '1', '8', '12', '2021', '1', '8', '8', '158.24512156019412'
'2021', '1', '8', '13', '2021', '1', '8', '9', '148.6149983901298'
'2021', '1', '8', '14', '2021', '1', '8', '10', '134.66792345417468'
'2021', '1', '8', '15', '2021', '1', '8', '11', '124.7241755831696'
'2021', '1', '8', '16', '2021', '1', '8', '12', '109.74398398529183'
'2021', '1', '8', '17', '2021', '1', '8', '13', '106.18342120402284'
'2021', '1', '8', '18', '2021', '1', '8', '14', '85.59488201285092'
'2021', '1', '8', '19', '2021', '1', '8', '15', '76.68425080376846'
'2021', '1', '8', '20', '2021', '1', '8', '16', '60.80008212670839'
'2021', '1', '8', '21', '2021', '1', '8', '17', '59.25040713382447'
'2021', '1', '8', '22', '2021', '1', '8', '18', '53.56826549325018'
'2021', '1', '8', '23', '2021', '1', '8', '19', '35.87614265782554'
'2021', '1', '9', '0', '2021', '1', '8', '20', '34.713886413162626'
'2021', '1', '9', '1', '2021', '1', '8', '21', '37.39353275502438'
'2021', '1', '9', '2', '2021', '1', '8', '22', '32.131094758356085'
'2021', '1', '9', '3', '2021', '1', '8', '23', '31.503845356474535'
'2021', '1', '9', '4', '2021', '1', '9', '0', '32.90593225479806'
'2021', '1', '9', '5', '2021', '1', '9', '1', '37.18906174901886'
'2021', '1', '9', '6', '2021', '1', '9', '2', '39.41456722491047'
'2021', '1', '9', '7', '2021', '1', '9', '3', '42.01027283799101'
'2021', '1', '9', '8', '2021', '1', '9', '4', '42.56557304377442'
'2021', '1', '9', '9', '2021', '1', '9', '5', '47.099546394166595'
'2021', '1', '9', '10', '2021', '1', '9', '6', '39.104632226333706'
'2021', '1', '9', '11', '2021', '1', '9', '7', '37.554957233449784'
'2021', '1', '9', '12', '2021', '1', '9', '8', '28.51518644162701'
'2021', '1', '9', '13', '2021', '1', '9', '9', '25.544976038599486'
'2021', '1', '9', '14', '2021', '1', '9', '10', '17.667461491439667'
'2021', '1', '9', '15', '2021', '1', '9', '11', '26.33416237756816'
'2021', '1', '9', '16', '2021', '1', '9', '12', '41.81656346388053'
'2021', '1', '9', '17', '2021', '1', '9', '13', '55.542256257995135'
'2021', '1', '9', '18', '2021', '1', '9', '14', '44.80614480431908'
'2021', '1', '9', '19', '2021', '1', '9', '15', '54.37180067474553'
'2021', '1', '9', '20', '2021', '1', '9', '16', '70.35641124949252'
'2021', '1', '9', '21', '2021', '1', '9', '17', '62.8663154505536'
'2021', '1', '9', '22', '2021', '1', '9', '18', '53.05170716228889'
'2021', '1', '9', '23', '2021', '1', '9', '19', '59.153552446769254'
'2021', '1', '10', '0', '2021', '1', '9', '20', '68.29878723116332'
'2021', '1', '10', '1', '2021', '1', '9', '21', '82.76374500662072'
'2021', '1', '10', '2', '2021', '1', '9', '22', '95.64498012846569'
'2021', '1', '10', '3', '2021', '1', '9', '23', '118.83839075442782'
'2021', '1', '10', '4', '2021', '1', '10', '0', '135.29517285605624'
'2021', '1', '10', '5', '2021', '1', '10', '1', '152.078977785988'
'2021', '1', '10', '6', '2021', '1', '10', '2', '167.93212764170352'
'2021', '1', '10', '7', '2021', '1', '10', '3', '176.76742742752083'
'2021', '1', '10', '8', '2021', '1', '10', '4', '178.38167221177488'
'2021', '1', '10', '9', '2021', '1', '10', '5', '174.83033368641594'
'2021', '1', '10', '10', '2021', '1', '10', '6', '168.24421496665934'
'2021', '1', '10', '11', '2021', '1', '10', '7', '175.0886128518966'
'2021', '1', '10', '12', '2021', '1', '10', '8', '172.37668161434976'
'2021', '1', '10', '13', '2021', '1', '10', '9', '153.78058169974287'
'2021', '1', '10', '14', '2021', '1', '10', '10', '146.29048590080396'
'2021', '1', '10', '15', '2021', '1', '10', '11', '133.8930859577327'
'2021', '1', '10', '16', '2021', '1', '10', '12', '119.04203394259525'
'2021', '1', '10', '17', '2021', '1', '10', '13', '102.1247486036126'
'2021', '1', '10', '18', '2021', '1', '10', '14', '107.07079462256709'
'2021', '1', '10', '19', '2021', '1', '10', '15', '109.61484440255148'
'2021', '1', '10', '20', '2021', '1', '10', '16', '119.30953736398594'
'2021', '1', '10', '21', '2021', '1', '10', '17', '131.05201513744555'
'2021', '1', '10', '22', '2021', '1', '10', '18', '128.7275026481197'
'2021', '1', '10', '23', '2021', '1', '10', '19', '84.82004451640898'
'2021', '1', '11', '0', '2021', '1', '10', '20', '67.51534042920531'
'2021', '1', '11', '1', '2021', '1', '10', '21', '49.30665926281944'
'2021', '1', '11', '2', '2021', '1', '10', '22', '41.55828429839988'
'2021', '1', '11', '3', '2021', '1', '10', '23', '27.09465103148341'
'2021', '1', '11', '4', '2021', '1', '11', '0', '25.028417707638198'
'2021', '1', '11', '5', '2021', '1', '11', '1', '22.703905218312343'
'2021', '1', '11', '6', '2021', '1', '11', '2', '19.733694815284878'
'2021', '1', '11', '7', '2021', '1', '11', '3', '15.601228167594456'
'2021', '1', '11', '8', '2021', '1', '11', '4', '18.995754342482996'
'2021', '1', '11', '9', '2021', '1', '11', '5', '13.922413591970212'
'2021', '1', '11', '10', '2021', '1', '11', '6', '19.1956132205335'
'2021', '1', '11', '11', '2021', '1', '11', '7', '14.826390671152467'
'2021', '1', '11', '12', '2021', '1', '11', '8', '14.309832340191178'
'2021', '1', '11', '13', '2021', '1', '11', '9', '12.889296930047578'
'2021', '1', '11', '14', '2021', '1', '11', '10', '9.015109447837801'
'2021', '1', '11', '15', '2021', '1', '11', '11', '3.849526138224803'
'2021', '1', '11', '16', '2021', '1', '11', '12', '2.428990728081203'
'2021', '1', '11', '17', '2021', '1', '11', '13', '1.137594900677982'
'2021', '1', '11', '18', '2021', '1', '11', '14', '1.137594900677982'
'2021', '1', '11', '19', '2021', '1', '11', '15', '3.0746886417828327'
'2021', '1', '11', '20', '2021', '1', '11', '16', '3.655816764114306'
'2021', '1', '11', '21', '2021', '1', '11', '17', '11.15087947008167'
'2021', '1', '11', '22', '2021', '1', '11', '18', '6.432317793031302'
'2021', '1', '11', '23', '2021', '1', '11', '19', '6.656159736447864'
'2021', '1', '12', '0', '2021', '1', '11', '20', '5.011782382887702'
'2021', '1', '12', '1', '2021', '1', '11', '21', '1.7832928143795925'
'2021', '1', '12', '2', '2021', '1', '11', '22', '4.0934564611787385'
'2021', '1', '12', '3', '2021', '1', '11', '23', '5.288510060188433'
'2021', '1', '12', '4', '2021', '1', '12', '0', '2.6872698935618473'
'2021', '1', '12', '5', '2021', '1', '12', '1', '1.3958740661586262'
'2021', '1', '12', '6', '2021', '1', '12', '2', '2.751839684932037'
'2021', '1', '12', '7', '2021', '1', '12', '3', '3.591246972744159'
'2021', '1', '12', '8', '2021', '1', '12', '4', '7.301857650149498'
'2021', '1', '12', '9', '2021', '1', '12', '5', '6.905829596412502'
'2021', '1', '12', '10', '2021', '1', '12', '6', '9.273388613318474'
'2021', '1', '12', '11', '2021', '1', '12', '7', '8.627690699616855'
'2021', '1', '12', '12', '2021', '1', '12', '8', '3.3329678072635147'
'2021', '1', '12', '13', '2021', '1', '12', '9', '2.6872698935618473'
'2021', '1', '12', '14', '2021', '1', '12', '10', '1.7832928143795925'
'2021', '1', '12', '15', '2021', '1', '12', '11', '0.8362692076172115'
'2021', '1', '12', '16', '2021', '1', '12', '12', '4.288600719541909'
'2021', '1', '12', '17', '2021', '1', '12', '13', '11.275052145793524'
'2021', '1', '12', '18', '2021', '1', '12', '14', '17.907292145100257'
'2021', '1', '12', '19', '2021', '1', '12', '15', '20.74333155307286'
'2021', '1', '12', '20', '2021', '1', '12', '16', '34.713886413162626'
'2021', '1', '12', '21', '2021', '1', '12', '17', '20.895951059947777'
'2021', '1', '12', '22', '2021', '1', '12', '18', '29.569826367339644'
'2021', '1', '12', '23', '2021', '1', '12', '19', '40.80692672609254'
'2021', '1', '13', '0', '2021', '1', '12', '20', '46.448369831500216'
'2021', '1', '13', '1', '2021', '1', '12', '21', '39.36291139181435'
'2021', '1', '13', '2', '2021', '1', '12', '22', '27.74034894518502'
'2021', '1', '13', '3', '2021', '1', '12', '23', '14.180692757450856'
'2021', '1', '13', '4', '2021', '1', '13', '0', '11.210482354423334'
'2021', '1', '13', '5', '2021', '1', '13', '1', '6.819736541252269'
'2021', '1', '13', '6', '2021', '1', '13', '2', '3.462107390003837'
'2021', '1', '13', '7', '2021', '1', '13', '3', '1.9124323971199146'
'2021', '1', '13', '8', '2021', '1', '13', '4', '1.2236879558381588'
'2021', '1', '13', '9', '2021', '1', '13', '5', '5.757922194276274'
'2021', '1', '13', '10', '2021', '1', '13', '6', '6.044899044810336'
'2021', '1', '13', '11', '2021', '1', '13', '7', '9.467097987428957'
'2021', '1', '13', '12', '2021', '1', '13', '8', '6.819736541252269'
'2021', '1', '13', '13', '2021', '1', '13', '9', '4.925689327727525'
'2021', '1', '13', '14', '2021', '1', '13', '10', '5.722050087959516'
'2021', '1', '13', '15', '2021', '1', '13', '11', '9.32034846158768'
'2021', '1', '13', '16', '2021', '1', '13', '12', '6.561457375771624'
'2021', '1', '13', '17', '2021', '1', '13', '13', '6.130992099970551'
'2021', '1', '13', '18', '2021', '1', '13', '14', '5.1839684932081695'
'2021', '1', '13', '19', '2021', '1', '13', '15', '5.011782382887702'
'2021', '1', '13', '20', '2021', '1', '13', '16', '10.435644857981417'
'2021', '1', '13', '21', '2021', '1', '13', '17', '23.40494866747411'
'2021', '1', '13', '22', '2021', '1', '13', '18', '32.19566454972627'
'2021', '1', '13', '23', '2021', '1', '13', '19', '25.738685412709994'
'2021', '1', '14', '0', '2021', '1', '13', '20', '33.499974335403564'
'2021', '1', '14', '1', '2021', '1', '13', '21', '14.826390671152467'
'2021', '1', '14', '2', '2021', '1', '13', '22', '28.521643420764008'
'2021', '1', '14', '3', '2021', '1', '13', '23', '34.843025995902934'
'2021', '1', '14', '4', '2021', '1', '14', '0', '29.29002393806894'
'2021', '1', '14', '5', '2021', '1', '14', '1', '14.051553174710534'
'2021', '1', '14', '6', '2021', '1', '14', '2', '19.235584996143604'
'2021', '1', '14', '7', '2021', '1', '14', '3', '16.37606566403639'
'2021', '1', '14', '8', '2021', '1', '14', '4', '13.664134426489568'
'2021', '1', '14', '9', '2021', '1', '14', '5', '13.0184365127879'
'2021', '1', '14', '10', '2021', '1', '14', '6', '13.07009234588404'
'2021', '1', '14', '11', '2021', '1', '14', '7', '11.985319850865324'
'2021', '1', '14', '12', '2021', '1', '14', '8', '11.124389299263157'
'2021', '1', '14', '13', '2021', '1', '14', '9', '12.708501514211127'
'2021', '1', '14', '14', '2021', '1', '14', '10', '14.826390671152467'
'2021', '1', '14', '15', '2021', '1', '14', '11', '10.984488084627777'
'2021', '1', '14', '16', '2021', '1', '14', '12', '13.01843651278792'
'2021', '1', '14', '17', '2021', '1', '14', '13', '7.594574037694258'
'2021', '1', '14', '18', '2021', '1', '14', '14', '3.720386555484481'
'2021', '1', '14', '19', '2021', '1', '14', '15', '6.30317821029098'
'2021', '1', '14', '20', '2021', '1', '14', '16', '4.527508947611523'
'2021', '1', '14', '21', '2021', '1', '14', '17', '1.9124323971199146'
'2021', '1', '14', '22', '2021', '1', '14', '18', '0.8793157351972809'
'2021', '1', '14', '23', '2021', '1', '14', '19', '2.583958227369601'
'2021', '1', '15', '0', '2021', '1', '14', '20', '2.299851145340881'
'2021', '1', '15', '1', '2021', '1', '14', '21', '1.6541532316392704'
'2021', '1', '15', '2', '2021', '1', '14', '22', '0.6210365697166367'
'2021', '1', '15', '3', '2021', '1', '14', '23', '1.1375949006779535'
'2021', '1', '15', '4', '2021', '1', '15', '0', '0.36275740423599245'
'2021', '1', '15', '5', '2021', '1', '15', '1', '1.955478924700022'
'2021', '1', '15', '6', '2021', '1', '15', '2', '4.010950616650206'
'2021', '1', '15', '7', '2021', '1', '15', '3', '4.753503217407058'
'2021', '1', '15', '8', '2021', '1', '15', '4', '4.26922978213085'
'2021', '1', '15', '9', '2021', '1', '15', '5', '5.270061548368375'
'2021', '1', '15', '10', '2021', '1', '15', '6', '6.346224737871107'
'2021', '1', '15', '11', '2021', '1', '15', '7', '6.561457375771624'
'2021', '1', '15', '12', '2021', '1', '15', '8', '7.852853203174902'
'2021', '1', '15', '13', '2021', '1', '15', '9', '9.015109447837835'
'2021', '1', '15', '14', '2021', '1', '15', '10', '6.9273528602025465'
'2021', '1', '15', '15', '2021', '1', '15', '11', '7.465434454953936'
'2021', '1', '15', '16', '2021', '1', '15', '12', '11.210482354423357'
'2021', '1', '15', '17', '2021', '1', '15', '13', '15.924077124445233'
'2021', '1', '15', '18', '2021', '1', '15', '14', '18.216304718086036'
'2021', '1', '15', '19', '2021', '1', '15', '15', '22.359532997671476'
'2021', '1', '15', '20', '2021', '1', '15', '16', '23.89844635866035'
'2021', '1', '15', '21', '2021', '1', '15', '17', '23.607882297494598'
'2021', '1', '15', '22', '2021', '1', '15', '18', '20.250253146246166'
'2021', '1', '15', '23', '2021', '1', '15', '19', '11.210482354423334'
'2021', '1', '16', '0', '2021', '1', '15', '20', '14.487399266459121'
'2021', '1', '16', '1', '2021', '1', '15', '21', '14.903874420796672'
'2021', '1', '16', '2', '2021', '1', '15', '22', '11.210482354423334'
'2021', '1', '16', '3', '2021', '1', '15', '23', '9.951371422705193'
'2021', '1', '16', '4', '2021', '1', '16', '0', '12.006843114655377'
'2021', '1', '16', '5', '2021', '1', '16', '1', '5.915759462070014'
'2021', '1', '16', '6', '2021', '1', '16', '2', '0.7501761524569588'
'2021', '1', '16', '7', '2021', '1', '16', '3', '2.751839684932037'
'2021', '1', '16', '8', '2021', '1', '16', '4', '6.400032897346222'
'2021', '1', '16', '9', '2021', '1', '16', '5', '6.30317821029098'
'2021', '1', '16', '10', '2021', '1', '16', '6', '1.266734483418304'
'2021', '1', '16', '11', '2021', '1', '16', '7', '5.812447795877756'
'2021', '1', '16', '12', '2021', '1', '16', '8', '7.336294872213614'
'2021', '1', '16', '13', '2021', '1', '16', '9', '17.52971260318329'
'2021', '1', '16', '14', '2021', '1', '16', '10', '25.083763243098343'
'2021', '1', '16', '15', '2021', '1', '16', '11', '40.91258638469826'
'2021', '1', '16', '16', '2021', '1', '16', '12', '46.83865834822653'
'2021', '1', '16', '17', '2021', '1', '16', '13', '45.497041571979814'
'2021', '1', '16', '18', '2021', '1', '16', '14', '48.76662100772352'
'2021', '1', '16', '19', '2021', '1', '16', '15', '68.81630215162642'
'2021', '1', '16', '20', '2021', '1', '16', '16', '97.51877015254101'
'2021', '1', '16', '21', '2021', '1', '16', '17', '128.09682096496928'
'2021', '1', '16', '22', '2021', '1', '16', '18', '160.8463617268207'
'2021', '1', '16', '23', '2021', '1', '16', '19', '130.53545680648426'
'2021', '1', '17', '0', '2021', '1', '16', '20', '149.39277087708857'
'2021', '1', '17', '1', '2021', '1', '16', '21', '133.63480679225205'
'2021', '1', '17', '2', '2021', '1', '16', '22', '128.34008389989873'
'2021', '1', '17', '3', '2021', '1', '16', '23', '111.93935689187737'
'2021', '1', '17', '4', '2021', '1', '17', '0', '116.58838187052908'
